CustomerKey,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name
13671,2/7/1974,S,M,30000,0,Partial College,Clerical,N,MR. FRANK RAMOS
13670,9/27/1963,S,F,60000,3,Bachelors,Professional,N,MRS. BRITTNEY ZENG
13669,3/3/1963,M,F,60000,3,Bachelors,Professional,Y,MRS. KRISTY GILL
13668,10/7/1963,M,M,60000,5,Bachelors,Professional,Y,MR. STANLEY MARTINEZ
13667,5/11/1973,S,M,20000,0,Partial High School,Manual,N,MR. ANDRES DENG
13666,7/17/1973,S,F,20000,0,Partial High School,Manual,N,MS. TERESA RUIZ
13665,2/18/1973,M,F,10000,0,Partial High School,Manual,N,MS. KRISTI RANDALL
13664,2/10/1973,S,M,10000,0,Partial High School,Manual,N,MR. LARRY DIAZ
13663,8/6/1973,S,M,10000,0,Partial High School,Manual,N,MR. MELVIN TANG
13662,11/24/1974,S,M,20000,0,Partial High School,Manual,Y,MR. MIGUEL ROBERTS
13661,11/7/1975,M,M,40000,1,Bachelors,Skilled Manual,Y,MR. ANDRE SARA
13660,3/9/1942,M,M,70000,5,Bachelors,Management,Y,MR. ETHAN DAVIS
13659,10/18/1941,M,M,130000,2,Bachelors,Management,Y,MR. CLAYTON SHAN
13658,3/13/1941,M,M,130000,2,Bachelors,Management,Y,MR. WYATT BENNETT
13657,3/15/1941,S,F,110000,2,Graduate Degree,Management,Y,MRS. KAYLEE COLLINS
13656,4/25/1941,M,F,110000,2,Graduate Degree,Management,Y,MRS. FAITH HOWARD
13655,1/3/1941,M,M,100000,2,Graduate Degree,Management,Y,MR. CHRISTOPHER WALKER
13654,2/5/1941,M,M,100000,2,Graduate Degree,Management,Y,MR. SHAWN ANDERSEN
13653,3/25/1941,M,M,90000,5,Bachelors,Management,Y,MR. TONY CHANDER
13652,8/25/1941,M,F,90000,5,Bachelors,Management,Y,MRS. TAMARA ZENG
13651,9/6/1971,M,M,120000,0,Partial High School,Management,Y,MR. JERRY SHARMA
13650,1/8/1971,M,M,110000,0,Partial High School,Management,Y,MR. JESSIE SHE
13649,5/8/1971,M,F,110000,0,Partial High School,Professional,Y,MS. REBEKAH SUAREZ
13648,10/9/1970,S,M,120000,0,Partial High School,Professional,Y,MR. ARTURO SHARMA
13647,6/13/1970,S,M,120000,0,Partial High School,Professional,Y,MR. ARMANDO ALONSO
13646,10/9/1970,M,M,110000,0,High School,Management,Y,MR. TERRY YUAN
13645,9/16/1970,S,M,100000,0,Partial High School,Professional,Y,MR. EUGENE HE
13644,4/2/1970,M,F,100000,0,Partial High School,Professional,Y,MS. KRISTI DOMINGUEZ
13643,10/6/1970,S,M,100000,0,Partial High School,Professional,Y,MR. RONALD SAI
13642,10/10/1970,M,F,100000,0,High School,Management,N,MS. CASSIE NARA
13641,5/18/1970,S,M,90000,0,Bachelors,Professional,N,MR. ADRIAN WATSON
13640,4/17/1971,M,F,100000,0,High School,Management,N,MS. RACHAEL PATEL
13639,8/7/1971,M,M,100000,0,High School,Management,Y,MR. COLIN LIANG
13638,7/12/1972,S,F,110000,0,High School,Management,Y,MS. DIANA ALVAREZ
13636,1/2/1971,M,M,90000,0,Bachelors,Professional,N,MR. JARROD RODRIGUEZ
13635,2/23/1971,M,M,80000,0,Bachelors,Professional,Y,MR. KURT DENG
13634,2/17/1972,M,F,100000,0,High School,Management,Y,MS. ALEXIS RUSSELL
13633,3/12/1972,S,M,90000,0,Bachelors,Professional,Y,MR. JUAN RAMOS
13632,2/7/1972,S,F,90000,0,Bachelors,Professional,N,MS. CHERYL MUNOZ
13631,11/3/1972,M,M,90000,0,Bachelors,Professional,Y,MR. JOE SUBRAM
13630,3/16/1972,S,F,90000,0,Bachelors,Professional,N,MS. BRENDA ARUN
13629,7/21/1972,M,F,90000,0,Bachelors,Professional,Y,MS. KARLA YUAN
13628,12/21/1973,M,F,110000,0,Partial College,Management,Y,MS. KAITLIN SCHMIDT
13627,7/7/1972,M,F,80000,0,Bachelors,Professional,Y,MS. NATASHA RUBIO
13626,9/20/1973,M,M,90000,0,Bachelors,Professional,N,MR. JOHNATHAN MADAN
13625,11/2/1973,M,M,90000,0,Bachelors,Professional,Y,MR. JASON CAMPBELL
13624,3/9/1974,S,F,80000,0,Bachelors,Professional,Y,MS. NICOLE LONG
13623,3/15/1973,M,M,80000,0,Bachelors,Professional,Y,MR. MITCHELL CARSON
13622,5/7/1974,M,M,70000,0,Partial High School,Professional,Y,MR. ALAN WANG
13621,2/1/1974,M,F,60000,0,Bachelors,Professional,Y,MS. MELODY RUIZ
13620,2/1/1976,S,M,70000,0,Bachelors,Professional,N,MR. DAMIEN YE
13619,5/11/1976,M,M,70000,0,Bachelors,Professional,Y,MR. ARTURO XU
13618,11/14/1976,S,M,70000,0,Bachelors,Professional,N,MR. JAY RAMAN
13617,3/17/1976,M,M,70000,0,Bachelors,Professional,Y,MR. GERALD SURI
13616,3/27/1976,M,M,70000,0,Bachelors,Professional,Y,MR. COLE RAMIREZ
13615,3/27/1975,S,F,60000,0,Bachelors,Professional,N,MS. JACQUELYN ROWE
13614,4/25/1975,S,F,60000,0,Bachelors,Professional,Y,MS. JULIE BECKER
13613,12/24/1975,M,M,60000,0,Bachelors,Professional,Y,MR. DEREK JAI
13612,2/21/1947,M,F,130000,5,Partial High School,Professional,N,MRS. HAILEY ROSS
13611,3/23/1948,M,M,90000,4,High School,Management,Y,MR. MARSHALL HUANG
13610,11/28/1948,M,M,80000,5,High School,Management,Y,MR. OMAR SHARMA
13609,4/15/1949,M,M,150000,5,High School,Management,Y,MR. RAMON YANG
13608,4/21/1949,M,F,120000,4,High School,Management,Y,MRS. KARLA KUMAR
13607,4/5/1949,S,M,110000,4,High School,Management,Y,MR. LEVI RANA
13606,7/1/1949,M,M,100000,3,Partial College,Management,Y,MR. DREW SHARMA
13605,11/18/1949,M,M,80000,5,High School,Management,N,MR. GERRIT STRAATSMA
13604,9/11/1950,M,M,130000,4,High School,Management,N,MR. NUAN ZHENG
13603,6/1/1950,M,F,120000,4,Partial College,Management,Y,MRS. MOLLY MARTINEZ
13602,5/17/1950,M,F,110000,4,Partial College,Management,Y,MRS. VIRGINIA MEHTA
13601,5/6/1950,M,F,100000,3,Partial College,Management,Y,MRS. TANYA DOMINGUEZ
13600,2/19/1951,M,F,170000,4,Partial College,Professional,N,MRS. MARIE SANZ
13599,1/15/1951,M,F,120000,4,Partial College,Professional,Y,MRS. VALERIE ZHU
13598,8/16/1951,M,M,120000,4,Partial College,Professional,Y,MR. KEITH LUO
13597,8/5/1951,M,M,90000,4,High School,Professional,Y,MR. LANCE GUTIERREZ
13596,6/16/1951,M,M,80000,4,High School,Professional,N,MR. BILLY GOMEZ
13595,6/2/1951,S,M,70000,5,Partial High School,Skilled Manual,Y,MR. COLE STEWART
13594,1/18/1952,M,F,100000,3,Partial College,Professional,Y,MRS. JESSICA WILLIAMS
13593,8/18/1952,S,F,100000,3,Partial College,Professional,Y,MRS. DEANNA NAVARRO
13592,6/7/1952,M,F,70000,5,Partial High School,Skilled Manual,Y,MRS. GABRIELLA COLLINS
13591,5/25/1953,M,F,170000,0,Bachelors,Management,Y,MS. LATASHA ALONSO
13590,5/18/1953,M,M,170000,0,Bachelors,Management,N,MR. LOUIS XIE
13589,10/17/1953,S,M,90000,4,Partial College,Professional,Y,MR. CAMERON SMITH
13588,3/3/1954,M,F,130000,3,Partial College,Professional,Y,MRS. DEB DOMINGUEZ
13587,11/24/1954,S,F,100000,3,High School,Professional,Y,MRS. KRISTINA SUBRAM
13586,5/21/1953,M,M,80000,4,Partial College,Professional,Y,MR. LARRY ALONSO
13585,5/17/1953,M,F,80000,4,Partial College,Professional,N,MRS. SAVANNAH MORRIS
13584,8/17/1953,S,M,70000,4,High School,Professional,Y,MR. ISAIAH COX
13583,11/12/1954,S,M,90000,3,High School,Professional,Y,MR. BLAKE BUTLER
13582,9/22/1946,M,F,130000,4,Partial College,Professional,Y,MRS. MARTHA GAO
13581,10/19/1946,M,M,130000,4,Partial College,Professional,Y,MR. ALBERT BLANCO
13580,7/18/1946,M,F,110000,3,Bachelors,Management,N,MRS. CAROL XU
13579,2/26/1946,M,M,110000,3,Bachelors,Management,Y,MR. ALAN CHEN
13578,4/24/1945,M,M,70000,5,High School,Professional,Y,MR. KARL NATH
13577,8/14/1945,M,M,70000,5,High School,Professional,Y,MR. THEODORE TORRES
13576,12/22/1944,S,F,160000,3,Bachelors,Management,N,MRS. TAMARA LAL
13575,8/25/1944,M,F,70000,5,High School,Professional,Y,MRS. ALICIA SHEN
13574,3/3/1968,S,F,20000,1,Partial College,Manual,N,MRS. BRENDA GARCIA
13573,12/4/1968,M,M,20000,1,Partial College,Manual,Y,MR. EDWIN PAL
13572,9/11/1968,S,M,10000,3,High School,Manual,Y,MR. SHAUN DENG
13571,9/7/1968,M,M,10000,2,High School,Manual,N,MR. ALLEN MEHTA
13570,6/25/1968,S,NA,10000,2,High School,Manual,Y, BENJAMIN JACKSON
13569,8/13/1968,S,M,10000,2,High School,Manual,Y,MR. MARCUS HALL
13568,5/5/1951,M,M,10000,4,High School,Manual,N,MR. MAX JIMENEZ
13567,9/25/1951,M,F,10000,4,High School,Manual,N,MRS. ANNE RUBIO
13566,6/26/1951,S,F,10000,3,High School,Manual,Y,MRS. MIKAEL SANDBERG
13565,9/20/1951,M,F,10000,3,Partial College,Manual,N,MRS. TIFFANY ZHAO
13564,3/25/1952,M,F,10000,3,Partial College,Manual,N,MRS. SABRINA BLANCO
13563,8/1/1969,M,M,50000,0,Graduate Degree,Skilled Manual,N,MR. PHILLIP SAI
13562,7/15/1969,S,M,50000,0,Graduate Degree,Skilled Manual,Y,MR. BRYANT VAN
13561,8/7/1969,M,M,50000,0,Graduate Degree,Skilled Manual,Y,MR. GARY NAVARRO
13560,8/16/1969,M,M,50000,0,Graduate Degree,Skilled Manual,Y,MR. ANDRES SHAN
13559,6/17/1969,S,F,50000,0,Graduate Degree,Skilled Manual,Y,MS. LORI RAMOS
13558,6/22/1969,M,F,40000,0,Graduate Degree,Clerical,Y,MS. KAREN LU
13557,7/25/1969,M,F,40000,0,Graduate Degree,Clerical,Y,MS. STACEY LIU
13556,11/13/1969,S,F,40000,0,Graduate Degree,Clerical,Y,MS. ALISHA NATH
13555,9/13/1969,M,F,40000,0,Graduate Degree,Clerical,Y,MS. TAMMY SMITH
13554,11/14/1969,M,F,30000,1,Bachelors,Clerical,Y,MRS. PAULA MORENO
13553,10/18/1969,M,F,30000,1,Bachelors,Clerical,Y,MRS. JESSICA COLEMAN
13552,3/2/1969,S,M,30000,0,Bachelors,Clerical,Y,MR. TREVOR HUGHES
13551,12/4/1969,M,M,30000,0,Bachelors,Clerical,Y,MR. JACOB LEE
13550,6/1/1969,S,M,20000,0,Partial College,Manual,N,MR. JOE MALHOTRA
13549,4/17/1969,S,M,10000,2,High School,Manual,Y,MR. RICHARD KING
13548,9/26/1970,M,F,30000,0,Bachelors,Clerical,Y,MS. BRIDGET JAI
13547,2/10/1969,S,F,10000,2,High School,Manual,Y,MRS. MICHELE JIMENEZ
13546,7/22/1970,M,M,30000,0,Bachelors,Clerical,Y,MR. MITCHELL JAI
13545,6/16/1970,M,M,30000,0,Bachelors,Clerical,Y,MR. BRAD SHARMA
13544,12/7/1970,S,F,20000,0,Partial College,Manual,Y,MS. JOY MARTIN
13543,8/2/1958,S,M,30000,1,Bachelors,Clerical,Y,MR. PHILLIP RANA
13542,5/27/1958,M,F,30000,1,Bachelors,Clerical,Y,MRS. SHARON KUMAR
13541,8/12/1960,M,F,40000,3,Graduate Degree,Clerical,Y,MRS. ASHLEE XU
13540,3/6/1960,M,F,40000,3,Graduate Degree,Clerical,Y,MRS. PAULA ORTEGA
13539,4/14/1959,S,M,30000,3,Graduate Degree,Clerical,Y,MR. ROGER GUO
13538,8/27/1959,S,F,20000,2,Partial College,Manual,Y,MRS. VANESSA HENDERSON
13537,10/10/1959,S,F,10000,1,High School,Manual,N,MRS. JILL MORENO
13536,5/17/1959,S,F,10000,1,High School,Manual,N,MRS. ARIANNA WARD
13535,6/11/1960,S,M,20000,1,Partial College,Manual,N,MR. OMAR NARA
13534,7/17/1961,M,F,30000,3,Graduate Degree,Clerical,Y,MRS. BETH NAVARRO
13533,11/22/1961,S,M,30000,4,Graduate Degree,Clerical,Y,MR. EDUARDO BUTLER
13532,4/16/1961,M,F,30000,4,Graduate Degree,Clerical,Y,MRS. MELODY GILL
13531,3/13/1961,M,M,30000,4,Graduate Degree,Clerical,Y,MR. TYRONE GUTIERREZ
13530,9/25/1943,M,F,40000,1,Graduate Degree,Clerical,Y,MRS. KRYSTAL CHEN
13529,6/2/1977,S,F,20000,0,Partial College,Manual,N,MS. PAMELA MARTINEZ
13528,9/10/1977,M,F,20000,0,Partial College,Manual,Y,MS. CARMEN LOPEZ
13527,7/18/1977,M,F,20000,0,Partial College,Manual,Y,MS. TONYA ANDERSEN
13526,7/24/1978,M,F,20000,0,Bachelors,Clerical,Y,MS. KRYSTAL LIU
13525,2/9/1978,M,F,20000,0,Bachelors,Clerical,Y,MS. CASSANDRA VAN
13524,8/11/1978,M,F,20000,0,Bachelors,Clerical,N,MS. CHERYL BLANCO
13523,11/3/1976,S,F,10000,0,High School,Manual,Y,MS. ADRIENNE RUIZ
13522,11/23/1977,S,M,10000,0,High School,Manual,Y,MR. LOGAN TAYLOR
13521,1/25/1978,S,F,10000,0,Partial College,Manual,Y,MS. SANDRA LU
13520,2/8/1978,S,F,10000,0,Partial College,Manual,Y,MS. CAROL NELSON
13519,10/3/1978,S,M,10000,0,Partial College,Manual,Y,MR. LUCAS FOSTER
13518,7/15/1979,S,M,10000,0,Partial College,Manual,N,MR. BRENDAN GOLDSTEIN
13517,5/10/1942,S,NA,30000,1,Bachelors,Clerical,Y, NICOLAS SHARMA
13516,2/16/1942,M,M,30000,1,Bachelors,Clerical,Y,MR. HAROLD RAY
13515,7/4/1942,M,F,20000,1,Partial College,Manual,Y,MRS. CARA LIANG
13514,2/11/1942,S,F,10000,3,Partial College,Manual,Y,MRS. LINDSAY LUO
13513,9/8/1941,M,F,30000,1,Bachelors,Clerical,Y,MRS. ABIGAIL HENDERSON
13512,9/28/1941,M,F,10000,2,Partial College,Manual,Y,MRS. KEN SÁNCHEZ
13511,5/4/1941,S,M,10000,2,Partial College,Manual,Y,MR. ERNEST LIU
13510,5/15/1940,M,M,10000,2,Partial College,Manual,Y,MR. JON SHEN
13509,9/4/1937,M,M,30000,1,Graduate Degree,Clerical,Y,MR. LUCAS JOHNSON
13508,8/9/1937,M,F,20000,1,Graduate Degree,Clerical,Y,MRS. CASSANDRA SANCHEZ
13507,10/15/1955,M,F,10000,2,Partial College,Manual,Y,MRS. MARGARET PATTERSON
13506,8/12/1955,S,M,10000,2,Partial College,Manual,Y,MR. WILLIE GUO
13505,1/16/1956,M,F,10000,2,Partial College,Manual,Y,MRS. JAMIE CAI
13504,3/17/1956,M,F,10000,2,Partial College,Manual,Y,MRS. BETH ALONSO
13503,10/18/1957,M,M,10000,1,Partial College,Manual,Y,MR. THEODORE GOMEZ
13502,2/17/1958,S,F,10000,1,Bachelors,Manual,Y,MRS. DEBORAH NARA
13501,4/5/1958,M,M,10000,1,Bachelors,Manual,Y,MR. CLAYTON ZHU
13500,7/27/1958,M,F,10000,1,Bachelors,Manual,Y,MRS. MOLLY VANCE
13499,3/5/1962,S,F,30000,4,Graduate Degree,Clerical,Y,MRS. OLIVIA COX
13498,4/9/1962,S,M,30000,4,Graduate Degree,Clerical,Y,MR. JOEL MEHTA
13497,3/26/1961,M,F,20000,1,Graduate Degree,Clerical,Y,MRS. DEBORAH SHARMA
13496,5/23/1962,M,M,20000,1,Graduate Degree,Clerical,Y,MR. LUCAS MORRIS
13494,3/5/1962,S,M,10000,1,Graduate Degree,Manual,Y,MR. BYRON GUTIERREZ
13492,3/4/1940,M,M,130000,2,Bachelors,Management,Y,MR. CHRISTIAN FOSTER
13491,6/5/1939,M,F,120000,2,Graduate Degree,Management,Y,MRS. NATALIE HOWARD
13490,4/18/1939,M,M,120000,2,Graduate Degree,Management,Y,MR. EDWARD RODRIGUEZ
13489,8/14/1939,M,F,90000,5,Bachelors,Management,Y,MRS. JENNIFER WALKER
13488,6/15/1938,M,F,120000,2,Graduate Degree,Management,Y,MRS. LAURA GUO
13487,8/9/1937,M,F,150000,1,Graduate Degree,Management,Y,MRS. EMILY MARTIN
13486,7/12/1937,S,F,130000,2,Bachelors,Management,N,MRS. REBEKAH GOMEZ
13485,10/25/1937,M,M,130000,2,Graduate Degree,Management,Y,MR. THOMAS ALLEN
13484,6/8/1937,S,M,110000,2,Graduate Degree,Management,Y,MR. MARCUS MARTINEZ
13483,9/8/1952,M,M,40000,3,Partial College,Professional,N,MR. CHRISTIAN LAL
13482,9/19/1952,M,F,40000,3,Partial College,Professional,N,MRS. HALEY BRYANT
13481,7/6/1953,M,M,70000,3,Graduate Degree,Management,Y,MR. HUNTER HERNANDEZ
13480,2/10/1953,S,F,70000,3,Graduate Degree,Management,Y,MRS. ANNA RODRIGUEZ
13479,4/23/1953,S,F,70000,3,Graduate Degree,Management,Y,MRS. KATELYN ROGERS
13478,5/7/1954,S,F,70000,3,High School,Professional,Y,MRS. ALEXIA COLEMAN
13477,6/28/1954,M,F,70000,3,High School,Professional,Y,MRS. KATHERINE WOOD
13476,8/21/1954,M,M,60000,2,Partial High School,Skilled Manual,N,MR. TIMOTHY HALL
13475,5/5/1954,M,M,60000,2,Partial High School,Skilled Manual,Y,MR. CHARLES ALLEN
13474,6/24/1954,M,F,60000,2,Partial High School,Skilled Manual,N,MRS. ELIZABETH HALL
13473,3/5/1954,M,M,80000,3,Partial High School,Skilled Manual,N,MR. LOGAN HILL
13472,8/11/1954,M,M,80000,2,Partial High School,Skilled Manual,Y,MR. SIMON PEARSON
13471,4/2/1960,M,M,120000,1,High School,Professional,Y,MR. ERIC BRYANT
13470,12/17/1960,S,F,100000,0,Partial College,Professional,Y,MS. JACLYN JAI
13469,10/10/1960,S,M,100000,0,Partial College,Professional,Y,MR. BRYCE BAILEY
13468,9/2/1960,S,F,100000,3,Partial College,Professional,Y,MRS. MARIAH SANDERS
13467,7/5/1960,S,M,90000,4,High School,Professional,N,MR. KRISTOPHER MARTINEZ
13466,6/20/1960,M,M,80000,5,Partial College,Professional,Y,MR. BRYCE JAMES
13465,1/5/1936,M,F,100000,2,Graduate Degree,Management,Y,MRS. SYDNEY CAMPBELL
13464,11/8/1936,M,F,70000,4,Graduate Degree,Management,Y,MRS. MARTHA HU
13463,8/4/1936,M,F,60000,2,Graduate Degree,Management,Y,MRS. TAMMY SARA
13462,11/10/1936,S,M,50000,2,Graduate Degree,Management,Y,MR. JAY SARA
13461,3/2/1935,S,M,130000,2,Graduate Degree,Management,N,MR. ANTHONY JONES
13460,9/21/1954,S,F,80000,2,Partial High School,Skilled Manual,N,MRS. JASMINE WALKER
13459,7/17/1955,M,M,60000,2,High School,Professional,N,MR. DEVIN FOSTER
13457,2/5/1955,M,M,60000,2,High School,Professional,N,MR. ERIC HENDERSON
13456,7/24/1955,S,F,80000,2,Partial High School,Skilled Manual,Y,MRS. SYDNEY HERNANDEZ
13455,8/10/1961,M,F,130000,3,Bachelors,Management,Y,MRS. KAITLYN BRYANT
13454,2/17/1961,M,M,130000,1,Bachelors,Management,Y,MR. BENJAMIN GRIFFIN
13453,5/11/1961,M,F,130000,1,Bachelors,Management,Y,MRS. AMANDA HOWARD
13452,3/13/1961,M,F,130000,1,Bachelors,Management,Y,MRS. KAITLYN EVANS
13451,6/27/1961,M,F,110000,1,Partial College,Professional,N,MRS. ROBIN BROWNING
13450,7/18/1961,S,F,90000,4,High School,Professional,Y,MRS. VICTORIA JONES
13449,6/18/1961,S,M,80000,5,Partial College,Professional,Y,MR. JEROME DIAZ
13448,7/13/1962,M,NA,130000,1,Bachelors,Management,Y, CATHERINE WARD
13447,5/4/1962,M,F,130000,1,Bachelors,Management,Y,MRS. DESTINY COX
13446,4/9/1962,S,F,120000,1,Partial College,Professional,Y,MRS. KATELYN SCOTT
13445,8/4/1962,M,M,120000,1,Partial College,Professional,N,MR. LOGAN DAVIS
13444,5/5/1962,S,F,110000,1,Bachelors,Management,N,MRS. ABBY LOPEZ
13443,7/10/1962,M,F,100000,1,Partial College,Professional,Y,MRS. JASMINE WHITE
13442,9/1/1962,S,F,90000,5,Partial College,Professional,N,MRS. PAULA VAZQUEZ
13441,5/14/1962,M,M,90000,5,Partial College,Professional,Y,MR. OMAR ZHANG
13440,2/18/1962,S,F,80000,5,Partial College,Professional,Y,MRS. SYDNEY MILLER
13439,3/16/1963,M,M,110000,4,Bachelors,Management,Y,MR. ARTURO LIN
13438,10/23/1963,S,F,90000,0,Partial College,Professional,N,MS. CHLOE GRIFFIN
13437,8/26/1963,M,M,90000,0,Partial College,Professional,Y,MR. ETHAN FLORES
13436,1/4/1963,S,F,90000,0,Partial College,Professional,Y,MS. GAIL GRIFFIN
13435,9/17/1934,M,F,70000,4,Graduate Degree,Management,Y,MRS. TRACY PAL
13434,12/5/1934,S,F,50000,2,Graduate Degree,Management,Y,MRS. KAITLYN WRIGHT
13433,3/11/1956,S,F,90000,2,Partial College,Professional,Y,MRS. JESSIE VAZQUEZ
13432,6/21/1956,S,M,80000,3,Partial College,Professional,Y,MR. DALTON WOOD
13431,8/3/1956,M,M,70000,3,Partial College,Professional,Y,MR. BRYAN JAMES
13430,5/14/1964,M,M,150000,2,Bachelors,Management,Y,MR. EDWARD GRIFFIN
13429,2/4/1964,M,F,150000,2,Bachelors,Management,Y,MRS. GABRIELLE WASHINGTON
13428,12/10/1964,M,M,130000,3,Bachelors,Management,Y,MR. MARCUS RAMIREZ
13426,6/12/1964,S,F,110000,3,Bachelors,Management,Y,MRS. TAYLOR WILLIAMS
13425,7/6/1964,M,M,90000,5,Partial College,Professional,Y,MR. JOSE GARCIA
13424,9/20/1964,M,F,90000,5,Partial College,Professional,Y,MRS. JASMINE THOMAS
13423,3/6/1964,S,M,80000,4,Bachelors,Management,Y,MR. ALEX PETERSON
13422,9/17/1965,S,F,160000,0,Graduate Degree,Management,N,MS. JACQUELINE WASHINGTON
13420,8/2/1965,M,F,120000,3,Bachelors,Management,Y,MRS. JORDAN TURNER
13419,6/23/1965,M,F,90000,5,Partial College,Professional,Y,MRS. LAUREN COLEMAN
13418,6/3/1965,M,M,90000,4,Partial College,Professional,Y,MR. DEVIN COX
13417,3/10/1933,M,M,110000,1,Graduate Degree,Management,Y,MR. IAN COX
13416,11/20/1933,S,M,110000,1,Graduate Degree,Management,N,MR. RICHARD ROBERTS
13415,4/6/1933,S,M,100000,1,Graduate Degree,Management,Y,MR. MARCUS ROGERS
13414,7/1/1933,M,M,80000,3,Graduate Degree,Management,Y,MR. MIGUEL WILSON
13413,11/18/1932,M,M,60000,2,Graduate Degree,Management,Y,MR. FERNANDO PHILLIPS
13412,10/14/1955,M,M,130000,3,Partial College,Professional,Y,MR. RAFAEL ZHAO
13411,7/3/1955,M,F,130000,3,Partial College,Professional,N,MRS. JACQUELYN BLANCO
13410,11/19/1955,M,F,110000,3,Partial College,Professional,Y,MRS. JILLIAN MADAN
13409,3/26/1955,M,M,110000,3,Partial College,Professional,Y,MR. CORY FERNANDEZ
13407,10/7/1957,S,F,150000,2,High School,Professional,N,MRS. CASSANDRA RANA
13406,1/5/1957,M,M,130000,2,Partial College,Professional,Y,MR. CRAIG JIMÉNEZ
13405,10/5/1957,M,M,110000,2,Partial College,Professional,Y,MR. ETHAN BRYANT
13404,9/13/1958,M,M,130000,2,Partial College,Professional,Y,MR. KELVIN YANG
13403,5/2/1952,S,F,70000,5,Partial College,Professional,Y,MRS. JENNIFER JACKSON
13402,3/28/1952,M,M,60000,3,High School,Professional,N,MR. GABRIEL TURNER
13401,2/22/1952,S,F,60000,3,High School,Professional,Y,MRS. ERIN BRADLEY
13400,8/12/1951,M,F,60000,2,Partial College,Professional,N,MRS. JULIA THOMAS
13399,3/21/1951,M,M,60000,2,Partial College,Professional,N,MR. EDWARD YOUNG
13397,4/8/1951,M,M,60000,2,Partial College,Professional,Y,MR. ADAM MITCHELL
13396,6/27/1951,M,M,70000,2,High School,Professional,Y,MR. DAVID KUMAR
13395,7/15/1951,M,M,70000,2,High School,Professional,Y,MR. GABRIEL LI
13394,3/15/1951,S,M,70000,2,High School,Professional,Y,MR. MATTHEW CLARK
13393,4/18/1951,M,M,70000,2,High School,Professional,Y,MR. WILLIE KUMAR
13392,5/3/1951,M,M,70000,2,High School,Professional,Y,MR. HUNTER PARKER
13391,2/27/1951,M,F,40000,2,Partial High School,Skilled Manual,Y,MRS. BRENDA MALHOTRA
13390,5/26/1950,M,F,70000,4,Partial College,Professional,N,MRS. JULIA COLLINS
13389,11/20/1950,M,F,70000,4,Partial College,Professional,N,MRS. MADISON THOMAS
13388,6/13/1950,S,M,60000,2,Partial College,Professional,Y,MR. MARSHALL SHEN
13387,3/21/1950,M,F,60000,2,Partial College,Professional,Y,MRS. MIRANDA JENKINS
13386,1/26/1950,M,M,60000,2,Partial College,Professional,N,MR. SAMUEL PATTERSON
13385,11/27/1950,S,F,60000,2,Partial College,Professional,Y,MRS. DANIELLE COOK
13384,10/25/1950,S,M,60000,2,Partial College,Professional,Y,MR. MARIO ASHE
13383,10/3/1950,S,F,60000,2,Partial College,Professional,Y,MRS. NATALIE WRIGHT
13382,2/4/1949,M,M,70000,5,Partial College,Professional,Y,MR. RICHARD ROGERS
13381,3/22/1949,M,F,60000,2,Bachelors,Management,Y,MRS. VANESSA JENKINS
13380,10/25/1949,M,F,60000,2,Bachelors,Management,N,MRS. KATHERINE SCOTT
13379,5/14/1949,S,F,60000,2,Partial College,Professional,Y,MRS. BAILEY MORRIS
13377,3/16/1948,M,M,70000,4,Bachelors,Management,Y,MR. THOMAS HERNANDEZ
13376,9/3/1948,M,M,60000,2,Partial College,Professional,Y,MR. JERRY RAI
13375,4/11/1948,M,M,60000,2,Partial College,Professional,Y,MR. JASON KUMAR
13374,5/20/1948,M,M,60000,2,Partial College,Professional,N,MR. MARCO MARTINEZ
13373,3/4/1948,S,F,60000,2,Partial College,Professional,Y,MRS. MICHELLE MURPHY
13372,11/28/1948,M,M,60000,2,Partial College,Professional,Y,MR. ISAAC EDWARDS
13371,11/20/1948,S,F,60000,2,Partial College,Professional,Y,MRS. SYDNEY GONZALES
13370,3/22/1948,M,M,60000,2,Partial College,Professional,Y,MR. BLAKE ROSS
13369,8/17/1947,M,F,80000,5,Bachelors,Management,Y,MRS. MARIAH HENDERSON
13368,12/26/1947,M,M,70000,4,Bachelors,Management,N,MR. KYLE HENDERSON
13367,4/14/1947,M,F,70000,4,Bachelors,Management,Y,MRS. SAVANNAH EDWARDS
13366,5/10/1946,M,M,70000,4,Bachelors,Management,Y,MR. AUSTIN DAVIS
13365,9/25/1946,M,M,70000,4,Bachelors,Management,Y,MR. LUKE SHAN
13364,10/3/1946,S,F,70000,4,Bachelors,Management,Y,MRS. NATALIE ANDERSON
13363,6/16/1946,M,F,70000,3,Bachelors,Management,Y,MRS. SYDNEY ALLEN
13362,2/12/1946,S,F,60000,5,Bachelors,Management,Y,MRS. DESTINY MORGAN
13361,9/1/1946,M,M,60000,5,Bachelors,Management,Y,MR. CAMERON JAI
13360,1/3/1946,M,F,60000,5,Bachelors,Management,Y,MRS. JADA COOK
13359,9/2/1945,M,M,60000,4,Bachelors,Management,Y,MR. IAN WOOD
13358,6/15/1945,M,F,60000,4,Bachelors,Management,Y,MRS. ALEXANDRA EDWARDS
13357,9/27/1945,S,M,60000,4,Bachelors,Management,Y,MR. BLAKE GONZALES
